file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\BaseCreateOrUpdate.java,io.supertokens.webserver.api.multitenancy.BaseCreateOrUpdate,"applyTenantUpdatesForTest/4[io.supertokens.webserver.api.multitenancy.TenantConfig,io.supertokens.utils.SemVer,boolean,io.supertokens.webserver.api.multitenancy.JsonObject]",FALSE,210,5,1,0,1,1,1,3,1,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\BaseCreateOrUpdate.java,io.supertokens.webserver.api.multitenancy.BaseCreateOrUpdate,"applyV2TenantUpdates_5_1/2[io.supertokens.webserver.api.multitenancy.TenantConfig,io.supertokens.webserver.api.multitenancy.JsonObject]",FALSE,942,9,4,1,3,22,11,68,1,9,2,11,0,0,2,5,0,0,22,4,18,0,3,0,0,0,39,10,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\BaseCreateOrUpdate.java,io.supertokens.webserver.api.multitenancy.BaseCreateOrUpdate,"handle/6[io.supertokens.webserver.api.multitenancy.HttpServletRequest,io.supertokens.webserver.api.multitenancy.HttpServletResponse,io.supertokens.webserver.api.multitenancy.TenantIdentifier,io.supertokens.webserver.api.multitenancy.TenantIdentifier,io.supertokens.webserver.api.multitenancy.JsonObject,boolean]",FALSE,56,13,10,0,10,10,17,41,0,5,6,17,4,2,0,3,1,1,9,1,10,3,4,0,0,0,60,4,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\BaseCreateOrUpdate.java,io.supertokens.webserver.api.multitenancy.BaseCreateOrUpdate,"createBaseConfigForVersionForTest/3[io.supertokens.utils.SemVer,io.supertokens.webserver.api.multitenancy.TenantIdentifier,boolean]",FALSE,127,5,1,0,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\BaseCreateOrUpdate.java,io.supertokens.webserver.api.multitenancy.BaseCreateOrUpdate,BaseCreateOrUpdate/1[io.supertokens.Main],TRUE,49,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\BaseCreateOrUpdate.java,io.supertokens.webserver.api.multitenancy.BaseCreateOrUpdate,"createOrUpdate/3[io.supertokens.webserver.api.multitenancy.HttpServletRequest,io.supertokens.webserver.api.multitenancy.TenantIdentifier,io.supertokens.webserver.api.multitenancy.TenantConfig]",FALSE,1062,5,4,1,3,1,3,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\GeneratePasswordResetTokenAPITest4_0.java,io.supertokens.test.emailpassword.api.GeneratePasswordResetTokenAPITest4_0,afterTesting/0,FALSE,45,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\GeneratePasswordResetTokenAPITest4_0.java,io.supertokens.test.emailpassword.api.GeneratePasswordResetTokenAPITest4_0,testBadInput/0,FALSE,56,7,3,0,3,10,16,52,1,6,0,16,0,0,0,5,4,0,26,12,6,1,2,0,0,0,36,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\GeneratePasswordResetTokenAPITest4_0.java,io.supertokens.test.emailpassword.api.GeneratePasswordResetTokenAPITest4_0,testGoodInput/0,FALSE,127,5,2,0,2,2,17,21,1,6,0,17,0,0,0,1,0,0,16,4,6,0,1,0,0,0,23,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\GeneratePasswordResetTokenAPITest4_0.java,io.supertokens.test.emailpassword.api.GeneratePasswordResetTokenAPITest4_0,testForAllTypesOfOutput/0,FALSE,191,5,2,0,2,2,15,15,1,4,0,15,0,0,0,1,0,0,8,3,4,0,1,0,0,0,22,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\GeneratePasswordResetTokenAPITest4_0.java,io.supertokens.test.emailpassword.api.GeneratePasswordResetTokenAPITest4_0,testUnknownUserWithUserIdFromNonEp/0,FALSE,216,7,3,0,3,2,17,18,1,5,0,17,0,0,0,1,0,0,12,4,5,0,1,0,0,0,25,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\GeneratePasswordResetTokenAPITest4_0.java,io.supertokens.test.emailpassword.api.GeneratePasswordResetTokenAPITest4_0,testGoodInputWithUserIdMapping/0,FALSE,159,8,4,0,4,2,18,19,1,5,0,18,0,0,0,1,0,0,14,3,5,0,1,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\GeneratePasswordResetTokenAPITest4_0.java,io.supertokens.test.emailpassword.api.GeneratePasswordResetTokenAPITest4_0,beforeEach/0,FALSE,50,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\RevokeTokenAPITest2_8.java,io.supertokens.test.emailverification.api.RevokeTokenAPITest2_8,afterTesting/0,FALSE,47,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\RevokeTokenAPITest2_8.java,io.supertokens.test.emailverification.api.RevokeTokenAPITest2_8,testThrowBadRequest/0,FALSE,57,6,3,0,3,3,7,17,1,3,0,7,1,1,0,1,1,0,0,1,2,0,2,0,0,1,17,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\RevokeTokenAPITest2_8.java,io.supertokens.test.emailverification.api.RevokeTokenAPITest2_8,testRevokeTokenForValidParameters/0,FALSE,76,6,3,0,3,3,11,22,1,6,0,11,1,1,0,1,1,1,8,0,5,0,2,0,0,1,25,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\RevokeTokenAPITest2_8.java,io.supertokens.test.emailverification.api.RevokeTokenAPITest2_8,beforeEach/0,FALSE,52,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\RevokeTokenAPITest2_8.java,io.supertokens.test.emailverification.api.RevokeTokenAPITest2_8,"makeRequest/2[io.supertokens.test.emailverification.api.Main,io.supertokens.test.emailverification.api.JsonObject]",FALSE,106,3,3,2,1,1,3,3,1,0,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,14,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\ParsedFirebaseSCryptResponse.java,io.supertokens.emailpassword.ParsedFirebaseSCryptResponse,fromHashString/1[java.lang.String],FALSE,41,1,6,5,1,14,4,33,4,7,1,4,0,0,1,6,1,1,1,9,10,0,3,0,0,0,40,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\ParsedFirebaseSCryptResponse.java,io.supertokens.emailpassword.ParsedFirebaseSCryptResponse,"ParsedFirebaseSCryptResponse/5[java.lang.String,java.lang.String,java.lang.String,int,int]",TRUE,33,0,1,1,0,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\usermetadata\RemoveUserMetadataAPI.java,io.supertokens.webserver.api.usermetadata.RemoveUserMetadataAPI,RemoveUserMetadataAPI/1[io.supertokens.Main],TRUE,41,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\usermetadata\RemoveUserMetadataAPI.java,io.supertokens.webserver.api.usermetadata.RemoveUserMetadataAPI,getPath/0,FALSE,46,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\usermetadata\RemoveUserMetadataAPI.java,io.supertokens.webserver.api.usermetadata.RemoveUserMetadataAPI,"doPost/2[io.supertokens.webserver.api.usermetadata.HttpServletRequest,io.supertokens.webserver.api.usermetadata.HttpServletResponse]",FALSE,51,9,5,0,5,3,7,20,0,5,2,7,0,0,0,0,2,0,4,1,5,0,2,0,0,0,35,4,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testThatDisassociateUserWithUseridMappingFromWrongTenantDoesNotWork/0,FALSE,435,6,5,0,5,2,13,12,1,3,0,13,1,1,0,1,0,0,13,0,3,0,1,0,0,0,25,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,afterTesting/0,FALSE,67,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testUserDisassociationForNotAuthRecipes/0,FALSE,183,11,3,0,3,8,23,27,1,7,0,23,1,1,2,1,0,0,8,0,7,0,2,0,0,0,32,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testUserDisassociationWorks/0,FALSE,151,6,5,0,5,2,14,20,1,3,0,14,1,1,0,1,0,0,25,0,6,0,1,0,0,0,18,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testEmailPasswordUsersHaveTenantIds/0,FALSE,269,7,3,0,3,2,14,20,1,5,0,14,1,1,0,1,0,2,12,1,8,0,1,0,0,0,22,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testPasswordlessUsersHaveTenantIds2/0,FALSE,339,8,3,0,3,2,15,22,1,7,0,15,1,1,0,1,0,2,11,1,9,0,1,0,0,0,24,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testThatUserWithSamePhoneCannotBeAssociatedToATenantForPless/0,FALSE,580,6,4,0,4,2,10,11,1,3,0,10,1,1,0,1,0,0,11,0,3,0,1,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,beforeEach/0,FALSE,80,5,5,0,5,1,8,8,0,1,0,8,0,0,0,0,0,0,1,0,2,0,0,0,0,0,9,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testThatUserWithSameEmailCannotBeAssociatedToATenantForEp/0,FALSE,519,6,4,0,4,2,10,11,1,3,0,10,1,1,0,1,0,0,13,0,3,0,1,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,createTenants/0,FALSE,92,4,20,17,3,1,5,17,0,3,0,5,0,0,0,0,0,0,5,3,3,0,1,0,0,0,11,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testPasswordlessUsersHaveTenantIds1/0,FALSE,301,8,3,0,3,2,15,22,1,7,0,15,1,1,0,1,0,2,11,1,9,0,1,0,0,0,24,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testAssociateAndDisassociateWithUseridMapping/0,FALSE,455,6,6,0,6,2,15,15,1,3,0,15,1,1,0,1,0,0,19,0,4,0,1,0,0,0,21,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testDisassociateFromAllTenantsAndThenAssociateWithATenantWorks/0,FALSE,227,6,5,0,5,2,14,14,1,3,0,14,1,1,0,1,0,0,15,0,4,0,1,0,0,0,24,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testDisassociateUserWithUserIdMappingAndSession/0,FALSE,481,8,6,0,6,3,18,24,1,6,0,18,1,1,0,1,1,1,22,0,7,0,1,0,0,0,29,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testThatUserWithSameThirdPartyInfoCannotBeAssociatedToATenantForTp/0,FALSE,539,6,4,0,4,2,10,11,1,3,0,10,1,1,0,1,0,0,15,0,3,0,1,0,0,0,28,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testThatUserWithSameEmailCannotBeAssociatedToATenantForPless/0,FALSE,560,6,4,0,4,2,10,11,1,3,0,10,1,1,0,1,0,0,11,0,3,0,1,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,afterEach/0,FALSE,72,2,2,0,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testUserAssociationWorksForEmailPasswordUser/0,FALSE,129,6,4,0,4,2,13,14,1,3,0,13,1,1,0,1,0,0,15,0,4,0,1,0,0,0,21,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testThatDisassociateUserFromWrongTenantDoesNotWork/0,FALSE,418,6,4,0,4,2,12,11,1,3,0,12,1,1,0,1,0,0,10,0,3,0,1,0,0,0,22,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testThirdPartyUsersHaveTenantIds/0,FALSE,378,8,3,0,3,2,14,24,1,6,0,14,1,1,0,1,0,2,21,2,10,0,1,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,testAssociateOnDifferentStorageIsNotPossible/0,FALSE,249,6,4,0,4,3,10,13,2,3,0,10,1,1,0,1,0,0,8,0,3,0,1,0,0,0,20,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\api\RemoveUserIdMappingAPITest.java,io.supertokens.test.userIdMapping.api.RemoveUserIdMappingAPITest,afterTesting/0,FALSE,47,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\api\RemoveUserIdMappingAPITest.java,io.supertokens.test.userIdMapping.api.RemoveUserIdMappingAPITest,deleteUserIdMappingWithAndWithoutForce/0,FALSE,384,7,5,0,5,3,20,39,1,10,0,20,0,0,0,1,1,0,20,5,10,1,2,0,0,0,42,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\api\RemoveUserIdMappingAPITest.java,io.supertokens.test.userIdMapping.api.RemoveUserIdMappingAPITest,testBadInput/0,FALSE,57,5,5,0,5,14,13,77,1,7,0,13,0,0,0,7,6,0,51,20,7,6,2,0,0,0,39,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\api\RemoveUserIdMappingAPITest.java,io.supertokens.test.userIdMapping.api.RemoveUserIdMappingAPITest,testDeletingUserIdMapping/0,FALSE,222,8,6,0,6,2,21,58,1,12,0,21,0,0,0,1,0,0,41,12,12,0,2,0,0,0,30,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\api\RemoveUserIdMappingAPITest.java,io.supertokens.test.userIdMapping.api.RemoveUserIdMappingAPITest,beforeEach/0,FALSE,52,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\api\RemoveUserIdMappingAPITest.java,io.supertokens.test.userIdMapping.api.RemoveUserIdMappingAPITest,testDeletingAUserIdMappingWithoutSendingUserIdType/0,FALSE,325,8,6,0,6,2,21,32,1,8,0,21,0,0,0,1,0,0,19,6,8,0,1,0,0,0,34,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\api\RemoveUserIdMappingAPITest.java,io.supertokens.test.userIdMapping.api.RemoveUserIdMappingAPITest,testDeletingUserIdMappingsWithUnknownUserIds/0,FALSE,165,5,5,0,5,2,16,37,1,8,0,16,0,0,0,1,0,0,31,9,8,0,1,0,0,0,23,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RefreshTokenTest.java,io.supertokens.test.session.RefreshTokenTest,freePaidVersionTest/0,FALSE,94,1,0,0,0,1,5,9,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RefreshTokenTest.java,io.supertokens.test.session.RefreshTokenTest,createRefreshTokenButVerifyWithDifferentSigningKeyFailure/0,FALSE,147,5,5,0,5,2,11,19,1,3,0,11,0,0,0,0,1,0,6,0,4,0,1,0,0,0,29,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RefreshTokenTest.java,io.supertokens.test.session.RefreshTokenTest,encryptAndDecryptWorksWithSameKey/0,FALSE,66,1,0,0,0,1,3,7,0,4,0,3,0,0,0,0,0,0,3,0,4,1,0,0,0,0,22,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RefreshTokenTest.java,io.supertokens.test.session.RefreshTokenTest,beforeEach/0,FALSE,59,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RefreshTokenTest.java,io.supertokens.test.session.RefreshTokenTest,encryptAndDecryptDoesNotWorksWithDifferentKey/0,FALSE,79,1,0,0,0,2,3,12,1,3,0,3,0,0,0,0,1,0,4,0,3,1,1,0,0,0,27,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RefreshTokenTest.java,io.supertokens.test.session.RefreshTokenTest,afterTesting/0,FALSE,54,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RefreshTokenTest.java,io.supertokens.test.session.RefreshTokenTest,createRefreshTokenAndLoadAfterProcessRestart/0,FALSE,108,5,5,0,5,3,18,23,1,4,0,18,0,0,0,0,0,0,10,1,5,2,1,0,0,0,24,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\AccessTokenSigningKey.java,io.supertokens.signingkeys.AccessTokenSigningKey,"AccessTokenSigningKey/2[io.supertokens.signingkeys.AppIdentifier,io.supertokens.Main]",TRUE,67,4,4,1,3,2,4,11,0,0,2,4,2,2,0,0,1,0,1,0,2,0,1,0,0,0,22,2,1,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\AccessTokenSigningKey.java,io.supertokens.signingkeys.AccessTokenSigningKey,"loadForAllTenants/3[io.supertokens.Main,java.util.List<io.supertokens.signingkeys.AppIdentifier>,java.util.List<io.supertokens.signingkeys.TenantIdentifier>]",FALSE,95,7,8,1,7,6,8,27,1,2,3,8,0,0,1,1,2,0,0,0,2,0,5,0,0,1,38,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\AccessTokenSigningKey.java,io.supertokens.signingkeys.AccessTokenSigningKey,"getInstance/2[io.supertokens.signingkeys.AppIdentifier,io.supertokens.Main]",FALSE,80,4,8,6,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\AccessTokenSigningKey.java,io.supertokens.signingkeys.AccessTokenSigningKey,getInstance/1[io.supertokens.Main],FALSE,86,4,1,0,1,2,1,8,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,18,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\AccessTokenSigningKey.java,io.supertokens.signingkeys.AccessTokenSigningKey,transferLegacyKeyToNewTable/0,FALSE,132,14,4,1,3,12,14,64,1,10,0,14,0,0,0,3,4,0,2,0,9,2,6,0,0,1,44,33,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\AccessTokenSigningKey.java,io.supertokens.signingkeys.AccessTokenSigningKey,getOrCreateAndGetSigningKeys/0,FALSE,222,19,10,1,9,20,23,97,2,24,0,23,1,1,3,3,4,0,5,0,28,9,6,0,0,2,77,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\AccessTokenSigningKey.java,io.supertokens.signingkeys.AccessTokenSigningKey,cleanExpiredAccessTokenSigningKeys/0,FALSE,210,4,4,0,4,1,7,6,0,3,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,37,33,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\AccessTokenSigningKey.java,io.supertokens.signingkeys.AccessTokenSigningKey,setDynamicSigningKeyOverlapMS/1[int],FALSE,353,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\AccessTokenSigningKey.java,io.supertokens.signingkeys.AccessTokenSigningKey,getDynamicSigningKeyOverlapMS/0,FALSE,357,2,3,1,2,4,3,7,2,1,0,3,0,0,0,1,0,1,0,3,1,1,1,0,0,0,17,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\EmailVerificationTest.java,io.supertokens.test.accountlinking.api.EmailVerificationTest,testEmailVerificationWithUserIdMapping/0,FALSE,60,13,10,0,10,2,27,28,1,8,0,27,0,0,0,1,0,0,19,4,8,0,1,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\EmailVerificationTest.java,io.supertokens.test.accountlinking.api.EmailVerificationTest,afterTesting/0,FALSE,50,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\EmailVerificationTest.java,io.supertokens.test.accountlinking.api.EmailVerificationTest,beforeEach/0,FALSE,55,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$DeviceWithCodes,"DeviceWithCodes/2[io.supertokens.passwordless.PasswordlessDevice,io.supertokens.passwordless.PasswordlessCode[]]",TRUE,860,2,3,3,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,FALSE
